opponent_team_name,opponent_team_alias,lakers_score,opponent_score,game_location,game_date,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,tech_fouls,flagrant_fouls,pls_min,points,double_double,triple_double,effective_fg_pct,efficiency,efficiency_game_score,points_in_paint,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,fouls_drawn,offensive_fouls,points_off_turnovers,second_chance_pts,fast_break_pts,fast_break_att,fast_break_made,fast_break_pct,defensive_rating,offensive_rating,coach_ejections,minus,plus,defensive_rebounds_pct,offensive_rebounds_pct,rebounds_pct,steals_pct,turnovers_pct,coach_tech_fouls,second_chance_att,second_chance_made,second_chance_pct
Timberwolves,MIN,114,110,home,2018-11-08T03:30:00+00:00,38:32,10,21,47.6,3,9,33.3,7,12,58.3,2,1,2,50.0,1,10,11,9,3,0,2,3.0,1,0,0,3,24,True,False,54.8,29,20.9,10,8,5,62.5,21.88,54.8,1,0,5,0,3,4,1,25.0,109.236513990412,113.671433177839,0,89,92,27.079885662705,0.0,14.3181004653383,0.0,12.0578778135048,0,2,0,0.0
Kings,SAC,101,86,away,2018-11-11T03:00:00+00:00,31:17,10,18,55.6,3,6,50.0,7,12,58.3,0,2,3,66.7,1,6,7,2,3,1,0,0.67,2,0,0,2,25,False,False,63.9,23,17.1,14,10,7,70.0,19.32,64.7,2,0,3,4,3,2,1,50.0,83.2050335951787,115.490484270459,0,62,64,16.738509226522,2.84141360326763,9.85370955995562,1.43666979940498,13.4408602150538,0,3,2,66.7
Hawks,ATL,107,106,home,2018-11-12T02:30:00+00:00,34:18,10,20,50.0,3,9,33.3,7,11,63.6,1,3,7,42.9,3,4,7,4,4,2,0,1.0,1,0,0,22,26,False,False,57.5,25,18.1,12,9,6,66.7,23.08,56.3,6,0,10,6,5,2,2,100.0,101.802732465155,105.05680903718,0,57,79,13.6528478987414,8.23186417424112,10.6477373558119,2.55088754943673,14.7710487444609,0,4,3,75.0
Trail Blazers,POR,126,117,home,2018-11-15T03:30:00+00:00,36:00,13,19,68.4,5,6,83.3,8,13,61.5,2,13,15,86.7,2,8,10,9,4,1,3,2.25,0,0,0,4,44,True,False,81.6,63,44.3,16,10,8,80.0,25.6,85.9,10,0,9,5,12,4,4,100.0,107.548886810352,157.516894236166,0,94,98,22.2222222222222,5.67375886524823,14.0350877192982,1.24470998257406,13.5135135135135,0,2,2,100.0
Magic,ORL,117,130,away,2018-11-18T00:00:00+00:00,25:53,8,19,42.1,3,6,50.0,5,13,38.5,2,3,4,75.0,0,4,4,7,3,0,1,2.33,0,0,0,-11,22,False,False,50.0,22,15.3,10,11,5,45.5,20.76,53.0,5,0,2,0,7,2,2,100.0,125.490207368433,106.5431649625,0,71,60,16.8588655388398,0.0,9.04622053303598,0.0,12.6262626262626,0,1,0,0.0
Heat,MIA,113,97,away,2018-11-18T23:00:00+00:00,38:29,19,31,61.3,6,8,75.0,13,23,56.5,0,7,10,70.0,1,7,8,3,2,2,1,1.5,3,0,0,20,51,False,False,71.0,55,40.1,16,10,8,80.0,35.4,72.0,10,2,10,4,5,2,2,100.0,98.8901152980854,143.287524584843,0,71,91,18.1900076224794,2.49462961679717,10.182161701213,2.56227364091739,5.3475935828877,0,3,1,33.3
Cavaliers,CLE,109,105,away,2018-11-22T01:00:00+00:00,35:30,11,20,55.0,2,6,33.3,9,14,64.3,1,8,12,66.7,2,12,14,7,4,0,1,1.75,3,0,0,9,32,True,False,60.0,41,26.2,16,12,8,66.7,25.28,63.3,8,1,2,3,5,2,1,50.0,105.933824531431,120.179675257488,0,72,81,27.5005968011459,7.11638250555967,19.5150283142152,0.0,13.6612021857923,0,1,1,100.0
Jazz,UTA,90,83,home,2018-11-24T03:30:00+00:00,35:04,8,17,47.1,2,5,40.0,6,12,50.0,1,4,6,66.7,1,9,10,7,5,2,1,1.4,1,0,0,13,22,True,False,52.9,29,18.1,12,11,6,54.5,19.64,56.0,5,0,6,2,5,4,1,25.0,77.5325698439908,102.101112084326,0,54,67,25.1405401782592,3.50964805907322,15.5541220799836,2.62014307626064,20.2922077922078,0,1,1,100.0
Magic,ORL,104,108,home,2018-11-25T20:30:00+00:00,40:27,8,14,57.1,2,7,28.6,6,7,85.7,0,6,11,54.5,0,4,4,7,6,0,1,1.17,4,0,0,-14,24,False,False,64.3,22,14.6,12,7,6,85.7,18.84,63.7,7,1,2,0,7,5,3,60.0,111.979689671791,102.663429880282,0,95,81,10.3186972644704,0.0,5.4558629214441,0.0,24.1545893719807,0,1,0,0.0
Nuggets,DEN,85,117,away,2018-11-28T02:00:00+00:00,30:04,5,15,33.3,0,4,0.0,5,11,45.5,0,4,6,66.7,0,7,7,2,4,2,2,0.5,0,0,0,-23,14,False,False,33.3,16,7.6,10,9,5,55.6,17.64,39.7,5,0,4,0,4,1,1,100.0,108.873544076429,68.2359642062154,0,76,53,23.7769495683351,0.0,11.2880467647652,3.20572756658563,18.4842883548983,0,0,0,0.0
Pacers,IND,104,96,home,2018-11-30T03:30:00+00:00,38:09,15,27,55.6,2,7,28.6,13,20,65.0,3,6,10,60.0,1,8,9,7,4,2,0,1.75,2,0,0,19,38,False,False,59.3,39,28.7,16,12,8,66.7,31.4,60.5,8,1,4,0,2,1,1,100.0,91.9539092188691,115.055970265219,0,71,90,20.5418995907668,2.79598077763215,12.0465129249045,2.39929700597725,11.2994350282486,0,1,0,0.0
Mavericks,DAL,114,103,home,2018-12-01T03:30:00+00:00,31:19,12,21,57.1,2,4,50.0,10,17,58.8,4,2,4,50.0,2,3,5,4,4,0,1,1.0,3,0,0,10,28,False,False,61.9,21,17.9,20,15,10,66.7,22.76,61.5,5,1,2,0,9,5,4,80.0,101.076434783591,108.566781515803,0,63,73,9.78312377180184,6.66386691702444,8.24026554255711,0.0,14.9476831091181,0,1,0,0.0
Suns,PHX,120,96,home,2018-12-02T20:30:00+00:00,30:59,9,17,52.9,1,5,20.0,8,12,66.7,2,3,4,75.0,0,6,6,8,5,0,1,1.6,0,0,0,12,22,False,False,55.9,24,16.4,10,7,5,71.4,18.76,58.6,3,0,2,2,4,2,2,100.0,94.6497453171552,105.968225240957,0,69,81,17.8756155087516,0.0,9.68262506724045,0.0,21.043771043771,0,1,1,100.0
Spurs,SAS,121,113,home,2018-12-06T03:30:00+00:00,39:42,15,24,62.5,3,7,42.9,12,17,70.6,1,9,13,69.2,0,5,5,6,2,2,0,3.0,1,0,0,19,42,False,False,68.8,48,34.9,20,14,10,71.4,29.72,70.7,10,0,4,2,9,4,3,75.0,109.5087802439,137.36515814103,0,82,101,12.8621016566923,0.0,6.6430634930169,2.30732357963564,6.30517023959647,0,0,0,0.0
Spurs,SAS,120,133,away,2018-12-08T01:30:00+00:00,37:21,13,28,46.4,3,8,37.5,10,20,50.0,2,6,9,66.7,2,6,8,11,1,2,0,11.0,4,0,0,-19,35,True,False,51.8,37,29.7,16,15,8,53.3,31.96,54.8,6,1,5,10,8,5,3,60.0,124.161164505318,123.959432920289,0,113,94,18.3589051207959,5.24540146308453,11.2977877666436,2.41292406769754,3.03398058252427,0,4,4,100.0
Grizzlies,MEM,111,88,away,2018-12-09T01:00:00+00:00,31:38,9,18,50.0,0,3,0.0,9,15,60.0,0,2,3,66.7,1,7,8,9,5,2,0,1.8,2,0,0,21,20,False,False,50.0,26,15.9,16,12,8,66.7,19.32,51.8,4,0,4,3,8,6,4,66.7,89.8473384562354,107.406044290755,0,58,79,22.5993767235388,3.29866678883951,13.0527890139026,3.09923758755346,20.5592105263158,0,4,1,25.0
Heat,MIA,108,105,home,2018-12-11T03:30:00+00:00,37:31,10,19,52.6,4,7,57.1,6,12,50.0,1,4,8,50.0,0,9,9,12,2,1,0,6.0,0,0,0,18,28,True,False,63.2,40,27.2,8,7,4,57.1,22.52,62.2,6,0,1,0,2,2,1,50.0,101.914274335154,132.594972376615,0,73,91,23.9896577919741,0.0,11.9948288959871,1.24556894039326,8.15660685154976,0,0,0,0.0
Rockets,HOU,111,126,away,2018-12-14T01:00:00+00:00,36:26,12,18,66.7,3,6,50.0,9,12,75.0,0,2,6,33.3,0,5,5,4,3,2,0,1.33,1,0,0,-9,29,False,False,75.0,33,22.5,14,10,7,70.0,20.64,70.3,7,0,4,0,6,3,3,100.0,128.345030642631,122.129269691402,0,94,85,16.8907030755155,0.0,8.9018570262852,2.68653107644823,12.6903553299492,0,0,0,0.0
Hornets,CHA,128,100,away,2018-12-16T00:00:00+00:00,30:13,7,15,46.7,2,6,33.3,5,9,55.6,1,8,12,66.7,1,11,12,11,3,1,0,3.67,0,0,0,31,24,True,True,53.3,38,24.4,10,8,5,62.5,20.28,59.2,6,0,3,1,8,4,3,75.0,91.6244047677465,126.76865138754,0,54,85,34.2657555956044,4.07355136451241,21.1824670954645,1.45857972104282,12.8865979381443,0,0,0,0.0
Wizards,WAS,110,128,away,2018-12-16T23:00:00+00:00,32:00,5,16,31.3,0,2,0.0,5,14,35.7,1,3,6,50.0,0,6,6,3,4,0,1,0.75,0,0,0,-21,13,False,False,31.3,9,3.2,8,13,4,30.8,18.64,34.9,5,0,2,2,0,0,0,0.0,117.479056604739,66.143046780425,0,86,65,18.0,0.0,9.57446808510638,0.0,17.6678445229682,0,2,1,50.0
Nets,BKN,110,115,away,2018-12-19T00:30:00+00:00,41:12,13,23,56.5,2,7,28.6,11,16,68.8,1,8,13,61.5,1,12,13,8,5,1,1,1.6,1,0,0,4,36,True,False,60.9,46,29.3,22,16,11,68.8,28.72,62.7,9,0,3,5,8,3,3,100.0,106.365580469623,116.826849725364,0,101,105,31.7740511915269,2.64783759929391,17.2109443954104,1.08517934397291,14.8279952550415,0,2,2,100.0
Pelicans,NOP,112,104,home,2018-12-22T03:30:00+00:00,38:45,8,20,40.0,0,4,0.0,8,16,50.0,1,6,9,66.7,2,10,12,14,2,2,0,7.0,3,0,0,13,22,True,True,40.0,36,23.0,14,14,7,50.0,23.96,45.9,7,0,5,3,2,2,1,50.0,93.8246108369387,110.051537185495,0,81,94,22.9391667634413,5.27112768181204,14.7174060026831,2.29306739212482,7.70416024653313,0,2,1,50.0
Grizzlies,MEM,99,107,home,2018-12-24T02:30:00+00:00,35:37,8,14,57.1,2,5,40.0,6,9,66.7,1,4,4,100.0,1,13,14,7,4,1,1,1.75,0,0,0,-3,22,True,False,64.3,40,22.6,12,8,6,75.0,15.76,69.8,6,0,2,2,2,1,1,100.0,104.079189660146,118.980211656957,0,76,73,39.8179265750627,3.36920917173608,22.4613944782405,1.3591001096152,20.2429149797571,0,1,1,100.0
Warriors,GSW,127,101,away,2018-12-26T01:00:00+00:00,21:15,6,11,54.5,0,2,0.0,6,9,66.7,0,5,8,62.5,2,11,13,5,2,1,0,2.5,1,0,0,5,17,True,False,54.5,30,17.3,8,5,4,80.0,14.52,58.5,5,0,1,2,3,1,0,0.0,84.1611553761205,122.002784477798,0,47,52,49.6941176470588,12.5490196078431,34.1450068399453,2.06776229349301,12.1065375302663,0,2,1,50.0
Kings,SAC,116,117,away,2018-12-28T03:00:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Clippers,LAC,107,118,home,2018-12-29T03:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Kings,SAC,121,114,home,2018-12-31T02:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Thunder,OKC,100,107,home,2019-01-03T03:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Knicks,NYK,112,119,home,2019-01-05T03:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Timberwolves,MIN,86,108,away,2019-01-06T20:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Mavericks,DAL,107,97,away,2019-01-08T01:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Pistons,DET,113,100,home,2019-01-10T03:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Jazz,UTA,95,113,away,2019-01-12T03:00:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Cavaliers,CLE,95,101,home,2019-01-14T02:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Bulls,CHI,107,100,home,2019-01-16T03:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Thunder,OKC,138,128,away,2019-01-18T02:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Rockets,HOU,134,138,away,2019-01-20T01:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Warriors,GSW,111,130,home,2019-01-22T03:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Timberwolves,MIN,105,120,home,2019-01-25T03:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Suns,PHX,116,102,home,2019-01-28T02:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
76ers,PHI,105,121,home,2019-01-30T03:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Clippers,LAC,123,120,away,2019-02-01T03:30:00+00:00,40:26,9,22,40.9,1,6,16.7,8,16,50.0,1,5,7,71.4,1,13,14,9,4,1,0,2.25,0,0,0,2,24,True,False,43.2,32,19.3,12,11,6,54.5,25.08,47.8,4,0,2,4,6,3,3,100.0,106.000000124722,96.9415324649887,0,87,89,27.9350749395213,2.84956450051973,17.1506498909786,1.15550041452669,13.7551581843191,0,4,2,50.0
Warriors,GSW,101,115,away,2019-02-03T01:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Pacers,IND,94,136,away,2019-02-06T00:00:00+00:00,30:13,7,12,58.3,2,5,40.0,5,7,71.4,0,2,3,66.7,0,7,7,9,6,1,0,1.5,1,0,0,-17,18,False,False,66.7,25,15.0,8,5,4,80.0,13.32,67.6,3,0,0,0,1,1,0,0.0,132.120470019311,98.7256160106646,0,80,63,27.1211978529052,0.0,15.0266096212042,1.56474320608059,31.055900621118,0,0,0,0.0
Celtics,BOS,129,128,away,2019-02-08T01:00:00+00:00,37:44,11,21,52.4,5,10,50.0,6,11,54.5,1,1,5,20.0,2,10,12,12,3,3,0,4.0,4,0,0,11,28,True,True,64.3,38,27.3,12,10,6,60.0,23.2,60.3,5,0,7,10,4,5,2,40.0,121.766741539886,126.197549548918,0,91,102,28.9110183103116,5.41312683256898,16.774744689939,3.82390222140394,11.4503816793893,0,5,4,80.0
76ers,PHI,120,143,away,2019-02-10T20:30:00+00:00,33:09,8,16,50.0,2,6,33.3,6,10,60.0,1,0,0,0.0,0,10,10,9,4,0,0,2.25,3,0,0,0,18,True,False,56.3,21,14.1,10,9,5,55.6,16.0,56.3,0,0,2,0,2,1,1,100.0,134.182406199107,103.635269702933,0,92,92,35.3161902659751,0.0,17.0348682459409,0.0,20.0,0,0,0,0.0
Hawks,ATL,113,117,away,2019-02-13T00:30:00+00:00,43:03,8,20,40.0,3,10,30.0,5,10,50.0,2,9,11,81.8,2,9,11,16,2,3,1,8.0,3,0,0,0,28,True,True,47.5,44,32.2,8,8,4,50.0,24.84,56.4,6,0,7,1,4,3,1,33.3,96.1793784684724,131.159694282575,0,101,101,25.0871080139373,4.37248069959691,13.4778113872191,2.82417066463326,7.45156482861401,0,1,0,0.0
Rockets,HOU,111,106,home,2019-02-22T03:30:00+00:00,40:08,11,23,47.8,0,4,0.0,11,19,57.9,1,7,10,70.0,4,8,12,6,4,1,1,1.5,1,0,0,6,29,True,False,47.8,35,22.8,18,14,9,64.3,27.4,52.9,7,0,6,5,6,2,2,100.0,99.9634602106289,107.992587422081,0,88,94,23.3368446641277,10.1788365024387,16.3092721232256,1.13258834189067,12.7388535031847,0,4,2,50.0
Pelicans,NOP,115,128,away,2019-02-24T00:00:00+00:00,38:31,11,17,64.7,3,6,50.0,8,11,72.7,1,2,6,33.3,0,7,7,12,4,4,1,3.0,0,0,0,-10,27,True,False,73.5,41,29.1,16,11,8,72.7,19.64,68.7,5,0,7,3,4,2,2,100.0,107.400410170534,122.711841078679,0,103,93,20.7702293379489,0.0,10.9043704024232,4.44917443868953,16.9204737732657,0,1,1,100.0
Grizzlies,MEM,105,110,away,2019-02-26T01:00:00+00:00,39:44,8,23,34.8,0,4,0.0,8,19,42.1,0,8,10,80.0,3,9,12,11,5,3,0,2.2,3,0,0,2,24,True,True,34.8,31,19.6,16,17,8,47.1,27.4,43.8,6,1,4,4,4,3,1,33.3,102.422946958675,95.821225197639,0,87,89,21.3185945519147,6.96954052658751,14.0744119371864,3.51450841139013,15.4320987654321,0,4,2,50.0
Pelicans,NOP,125,119,home,2019-02-28T03:30:00+00:00,37:19,13,24,54.2,4,9,44.4,9,15,60.0,1,3,8,37.5,1,5,6,10,2,2,1,5.0,2,0,0,2,33,True,False,62.5,36,28.5,18,12,9,75.0,27.52,60.0,5,0,3,3,4,4,2,50.0,105.608347958035,116.91151562586,0,100,102,13.6842260311041,2.92344828846314,8.48121261707988,2.27908796407474,6.77506775067751,0,1,1,100.0
Bucks,MIL,120,131,home,2019-03-02T03:30:00+00:00,38:49,10,19,52.6,3,8,37.5,7,11,63.6,1,8,10,80.0,2,5,7,10,3,1,0,3.33,2,0,0,-4,31,True,False,60.5,39,28.0,12,9,6,66.7,23.4,66.2,7,1,2,4,7,3,3,100.0,127.970103143553,131.448329881947,0,99,95,14.3788630712852,5.1524259338772,9.51217095485022,1.19407321758452,11.3636363636364,0,1,1,100.0
Suns,PHX,109,118,away,2019-03-03T02:00:00+00:00,40:46,10,21,47.6,4,9,44.4,6,12,50.0,2,3,7,42.9,0,9,9,16,3,0,0,5.33,2,0,0,-1,27,True,False,57.1,36,24.8,12,11,6,54.5,24.08,56.1,6,0,4,0,7,6,3,50.0,123.320052446139,119.907838244562,0,99,98,27.1715202213976,0.0,13.0825838103025,0.0,11.0782865583456,0,0,0,0.0
Clippers,LAC,105,113,home,2019-03-05T03:30:00+00:00,42:24,9,18,50.0,1,6,16.7,8,12,66.7,1,8,12,66.7,0,8,8,6,2,1,1,3.0,3,0,0,-11,27,False,False,52.8,38,21.5,16,12,8,66.7,23.28,58.0,14,1,8,2,5,3,2,66.7,112.300485558277,114.689109788379,0,100,89,22.0892774965486,0.0,10.062893081761,1.11468636441327,7.91139240506329,0,0,0,0.0
Nuggets,DEN,99,115,home,2019-03-07T03:30:00+00:00,31:07,13,22,59.1,2,7,28.6,11,15,73.3,0,3,8,37.5,0,7,7,7,4,1,1,1.75,4,0,0,-8,31,False,False,63.6,32,21.9,20,13,10,76.9,25.52,60.7,7,0,5,0,10,5,4,80.0,117.05622900529,105.083451508287,0,75,67,19.9964292090698,0.0,11.2479914301018,1.6156071238401,13.550135501355,0,0,0,0.0
Celtics,BOS,107,120,home,2019-03-10T01:30:00+00:00,27:46,13,23,56.5,1,5,20.0,12,18,66.7,0,3,7,42.9,2,8,10,12,3,0,0,4.0,0,0,0,11,30,True,True,58.7,41,26.7,20,14,10,71.4,26.08,57.5,6,0,7,4,8,5,4,80.0,114.367704704456,116.554236191274,0,62,73,33.7305653968905,7.68307322929172,20.1010636812865,0.0,10.3163686382393,0,2,2,100.0
Bulls,CHI,123,107,away,2019-03-13T00:00:00+00:00,33:24,15,23,65.2,2,4,50.0,13,19,68.4,0,4,5,80.0,1,9,10,4,5,2,0,0.8,2,0,0,9,36,True,False,69.6,42,27.9,24,15,12,80.0,25.2,71.4,6,0,4,2,7,3,3,100.0,103.513402926871,120.094830422263,0,85,94,27.5194292266531,3.78190986448156,16.907361747094,2.8379260436473,16.5562913907285,0,1,1,100.0
Raptors,TOR,98,111,away,2019-03-15T00:00:00+00:00,31:47,12,23,52.2,1,5,20.0,11,18,61.1,1,4,7,57.1,0,4,4,6,4,1,0,1.5,2,0,0,0,29,False,False,54.3,26,18.1,18,15,9,60.0,26.08,55.6,7,0,6,4,13,6,5,83.3,108.410012416468,99.0170837904505,0,67,67,11.3979281890948,0.0,6.16418565328596,1.40147131129831,13.2978723404255,0,2,2,100.0
Pistons,DET,97,111,away,2019-03-15T23:00:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Knicks,NYK,123,124,away,2019-03-17T16:00:00+00:00,35:00,11,26,42.3,0,6,0.0,11,20,55.0,2,11,13,84.6,2,4,6,8,2,0,1,4.0,2,0,0,9,33,False,False,42.3,34,24.5,12,9,6,66.7,31.72,52.0,9,0,13,6,5,3,2,66.7,126.569610437741,118.703891071616,0,85,94,18.2857142857143,5.48571428571429,10.2857142857143,0.0,5.93119810201661,0,3,2,66.7
Bucks,MIL,101,115,away,2019-03-20T00:00:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Nets,BKN,106,111,home,2019-03-23T02:30:00+00:00,36:42,8,25,32.0,1,7,14.3,7,18,38.9,1,8,12,66.7,3,6,9,14,8,1,1,1.75,3,0,0,-2,25,True,False,34.0,25,15.3,14,17,7,41.2,30.28,41.3,8,1,4,6,9,3,2,66.7,106.722522806329,90.3023118655076,0,89,87,15.3870812630229,7.13401040376517,11.1048275152948,1.21869354021333,20.8986415882968,0,4,3,75.0
Kings,SAC,111,106,home,2019-03-25T01:30:00+00:00,35:16,9,22,40.9,3,6,50.0,6,16,37.5,1,8,9,88.9,2,9,11,11,4,2,1,2.75,1,0,0,5,29,True,True,47.7,41,26.9,10,11,5,45.5,25.96,55.9,7,0,5,5,0,1,0,0.0,96.4769085685976,116.174197419809,0,82,87,19.4436943019174,6.33050512155449,14.1241930306381,2.56513117439543,13.3511348464619,0,3,1,33.3
Wizards,WAS,124,106,home,2019-03-27T02:30:00+00:00,33:54,11,20,55.0,1,6,16.7,10,14,71.4,0,0,2,0.0,0,7,7,14,3,1,0,4.67,1,0,0,3,23,True,False,57.5,32,22.1,12,8,6,75.0,20.88,55.1,2,0,3,2,6,3,3,100.0,99.3597638024689,120.844782066135,0,84,87,19.8234961528061,0.0,10.8920308531902,1.31253616139667,12.5628140703518,0,1,1,100.0
Jazz,UTA,100,115,away,2019-03-28T02:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
